Distributors,Brands,Item Names,Draft/Package,Current On Hand in Case Equivs,Projected Daily Rate of Sales,Projected Days on Hand,90 Days 4/23/2026 thru 7/21/2026 Case Equivs,90 Days 4/23/2025 thru 7/21/2025 Case Equivs,Pct,90 Days  7/22/2025 thru 10/19/2025 Case Equivs,Projected 90 Days Sales Case Equivs,Projected Order in Case Equivs,Last Sale Date
"Dean Distributing Inc., WI",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,89.556,2.372839544444,37.7421,213.555559,0,--,0,0,-89.556,07/16/2026
"Dean Distributing Inc., WI",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,88,1.977777777778,44.4944,178,0,--,0,0,-88,07/17/2026
"Dean Distributing Inc., WI",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,80,0.666666666667,120,60,0,--,0,0,-80,07/17/2026
"Dean Distributing Inc., WI",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,71.093,1.936592466667,36.7104,174.293322,0,--,0,0,-71.093,07/17/2026
"Dean Distributing Inc., WI",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,9.6,0.186666666667,51.4286,16.8,0,--,0,0,-9.6,07/03/2026
"Dean Distributing Inc., WI",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,74,1.077777777778,68.6598,97,0,--,0,0,-74,07/17/2026
"Dean Distributing Inc., WI",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,43.573,1.452444333333,29.9998,130.71999,0,--,0,0,-43.573,07/17/2026
"Dean Distributing Inc., WI",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,41.333,0.918518533333,44.9996,82.666668,0,--,0,0,-41.333,07/17/2026
"Dean Distributing Inc., WI",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,41,0.655555555556,62.5424,59,0,--,0,0,-41,07/17/2026
"Dean Distributing Inc., WI",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,22,0.433333333333,50.7692,39,0,--,0,0,-22,07/09/2026
"Dean Distributing Inc., WI",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,11.467,0.203851833333,56.2516,18.346665,0,--,0,0,-11.467,07/09/2026
"Dean Distributing Inc., WI",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,6.889,0.306172844444,22.5004,27.555556,0,--,0,0,-6.889,07/09/2026
"Dean Distributing Inc., WI",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,20,0.026666666667,750,2.4,0,--,0,0,-20,06/09/2026
"Dean Distributing Inc., WI",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,12,0.111111111111,108,10,0,--,0,0,-12,07/17/2026
"Dean Distributing Inc., WI",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,20,0.077777777778,257.1429,7,0,--,0,0,-20,07/10/2026
"Dean Distributing Inc., WI",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,6.88,0.127407388889,54,11.466665,0,--,0,0,-6.88,07/14/2026
"Dean Distributing Inc., WI",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,15,0.133333333333,112.5,12,0,--,0,0,-15,07/17/2026
"Dean Distributing Inc., WI",Oktoberfest,Oktoberfest 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Silo Amber Ale,Silo Amber 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Silo Amber Ale,Silo Amber 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Dean Distributing Inc., WI",Silo Amber Ale,Silo Amber 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,89.556,5.676238136602,15.7774,606.222232,613.11112,-0.011235953443,516.666675,510.86143229415,421.30543229415,07/20/2026
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,56,3.10740029857,18.0215,716,1042,-0.312859884837,407,279.666026871341,223.666026871341,07/20/2026
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,53,4.855939849623,10.9145,621,665,-0.066165413534,468,437.034586466088,384.034586466088,07/20/2026
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,32,0.645397854071,49.5818,117.333334,134.666664,-0.128712849083,66.666663,58.085806866414,26.085806866414,07/15/2026
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,22.933,5.319878620273,4.3108,561.866633,589.386638,-0.046692617758,502.239975,478.789075824538,455.856075824538,07/17/2026
"Doll Dist - Spencer, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,3.2,0.28882051282,11.0795,35.2,52,-0.323076923077,38.4,25.993846153843,22.793846153843,07/16/2026
"Doll Dist - Spencer, IA",Tigerhawk,Tigerhawk 2/12/12oz Can,PACKAGE,85,2.977777777778,28.5448,268,0,--,0,0,-85,07/17/2026
"Doll Dist - Spencer, IA",Tigerhawk,Tigerhawk 1/6 Barrel Keg,DRAFT,36.693,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Tigerhawk,Tigerhawk 4/6/16oz Can,PACKAGE,32,0.785185133333,40.7547,70.666662,0,--,0,0,-32,07/20/2026
"Doll Dist - Spencer, IA",Tigerhawk,Tigerhawk 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Tigerhawk,Tigerhawk 1/24/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,27.556,0.612345692307,45.0007,110.222224,179.111113,-0.38461538118,89.555557,55.111112307658,27.555112307658,07/09/2026
"Doll Dist - Spencer, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,21,0.024873096447,844.2857,126,394,-0.680203045685,7,2.238578680205,-18.761421319795,07/20/2026
"Doll Dist - Spencer, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,9.173,0.323179728059,28.3836,59.626661,94.026661,-0.365853680585,45.866663,29.086175525298,19.913175525298,07/14/2026
"Doll Dist - Spencer, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,1,0.051550387597,19.3985,21,86,-0.755813953488,19,4.639534883728,3.639534883728,07/16/2026
"Doll Dist - Spencer, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,0.8,0.133333333333,6,0.8,-0.8,2,4,12,11.2,06/19/2026
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,42,1.455555555556,28.855,131,0,--,0,0,-42,07/17/2026
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #1,PACKAGE,0,0,0,0,0,--,0,0,0,04/14/2023
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #3,PACKAGE,0,0,0,0,0,--,0,0,0,07/07/2023
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #6,PACKAGE,0,0,0,0,0,--,0,0,0,07/29/2024
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,0.036534839925,0,6,177,-0.966101694915,97,3.288135593245,3.288135593245,04/27/2026
"Doll Dist - Spencer, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #7,PACKAGE,0,0,0,0,0,--,0,0,0,07/30/2024
"Doll Dist - Spencer, IA",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,8,0.314516129032,25.4359,45,62,-0.274193548387,39,28.306451612907,20.306451612907,07/17/2026
"Doll Dist - Spencer, IA",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,6.889,0.007654321222,900.0145,13.777778,137.777778,-0.899999998548,6.888889,0.688888910003,-6.200111089997,06/24/2026
"Doll Dist - Spencer, IA",Neighborhood Beer,Neighbs 4/6/8oz Can,PACKAGE,2,0.014814822222,134.9999,1.333334,0,--,0,0,-2,06/03/2026
"Doll Dist - Spencer, IA",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,0,0,0,0,25,-1,15,0,0,11/12/2025
"Doll Dist - Spencer, IA",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,0,0,0,0,2.293333,-1,0,0,0,11/11/2025
"Doll Dist - Spencer, IA",Easy Going,Easy Going 1/6 Barrel Keg,DRAFT,6.88,0.025481477778,270,2.293333,0,--,0,0,-6.88,05/08/2026
"Doll Dist - Spencer, IA",Easy Going,Easy Going 2/12/12oz Can,PACKAGE,5,0.088888888889,56.25,8,0,--,0,0,-5,07/17/2026
"Doll Dist - Spencer, IA",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,0,0.233333333333,0,21,0,--,0,0,0,07/15/2026
"Doll Dist - Spencer, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,6,0.781818181818,7.6744,54,33,0.636363636364,43,70.363636363652,64.363636363652,07/20/2026
"Doll Dist - Spencer, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,4.8,0.088888888889,54,8,0,--,0,0,-4.8,07/06/2026
"Doll Dist - Spencer, IA",Royal Eddy,Royal Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Royal Eddy,Royal Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/22/2022
"Doll Dist - Spencer, IA",Zero Eddy,Zero Eddy 2/12/12oz Can,PACKAGE,7,0.133333333333,52.5,12,0,--,0,0,-7,07/02/2026
"Doll Dist - Spencer, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,2,0.555555555556,3.6,50,0,--,0,0,-2,07/20/2026
"Doll Dist - Spencer, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,8,-0.030842911877,-259.3789,14,116,-0.879310344828,-23,-2.775862068956,-10.775862068956,07/15/2026
"Doll Dist - Spencer, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,6,0.178571428571,33.6,18,28,-0.357142857143,25,16.071428571425,10.071428571425,07/16/2026
"Doll Dist - Spencer, IA",Wild Eddy,Wild Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/10/2025
"Doll Dist - Spencer, IA",Wild Eddy,Wild Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,20.666667,-1,0,0,0,07/21/2025
"Doll Dist - Spencer, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,3,0.155555555556,19.2857,14,21,-0.333333333333,0,0,-3,06/24/2026
"Doll Dist - Spencer, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,2.293,0.025481477778,89.9869,2.293333,0,--,0,0,-2.293,06/12/2026
"Doll Dist - Spencer, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,0,0,0,0,27.555556,-1,13.777778,0,0,07/23/2025
"Doll Dist - Spencer, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 1/6 Barrel,DRAFT,2.293,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 4/6/12oz,PACKAGE,0,0,0,0,0,--,0,0,0,10/24/2024
"Doll Dist - Spencer, IA",Paper Sun,Paper Sun Mexican Lager 4/6/12oz Can,PACKAGE,2,0.022222222222,90,2,2,0,0,0,-2,07/17/2026
"Doll Dist - Spencer, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,0,0.025925925926,0,7,63,-0.888888888889,21,2.333333333331,2.333333333331,05/27/2026
"Doll Dist - Spencer, IA",Pink Boots,Pink Outside The Box 1/2 Barrel Keg,DRAFT,0,0,0,0,6.888889,-1,0,0,0,06/27/2025
"Doll Dist - Spencer, IA",1939 Amber Ale,1939 Amber 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/13/2026
"Doll Dist - Spencer, IA",1939 Amber Ale,1939 Amber 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/29/2025
"Doll Dist - Spencer, IA",1939 Amber Ale,1939 Amber 4/6/12oz Can,PACKAGE,0,0.016993464052,0,2,17,-0.882352941176,13,1.529411764712,1.529411764712,04/29/2026
"Doll Dist - Spencer, IA",West Eddy,West Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/04/2024
"Doll Dist - Spencer, IA",West Eddy,West Eddy 4/6/12oz Can,PACKAGE,0,0,0,0,4,-1,0,0,0,05/02/2025
"Doll Dist - Spencer, IA",West Eddy,West Eddy 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,06/16/2023
"Doll Dist - Spencer, IA",West Eddy,West Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/27/2023
"Doll Dist - Spencer, IA",Tropical Jam,Tropical Jam 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,10/28/2022
"Doll Dist - Spencer, IA",Color TV,Color TV 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,07/13/2023
"Doll Dist - Spencer, IA",Color TV,Color TV 4/6/12oz Can,PACKAGE,0,0,0,0,5,-1,0,0,0,02/24/2026
"Doll Dist - Spencer, IA",Color TV,Color TV 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Big Ed,Big Ed 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/14/2025
"Doll Dist - Spencer, IA",Coconut King,Coconut King 6/4/16 oz,PACKAGE,0,0.014814811111,0,0,0,--,1.333333,1.333333,1.333333,10/17/2025
"Doll Dist - Spencer, IA",Equalitea,Equalitea 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/05/2025
"Doll Dist - Spencer, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/06/2024
"Doll Dist - Spencer, IA",Jingle Jam,Jingle Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,12/15/2023
"Doll Dist - Spencer, IA",Colorado Smuggler,Colorado Smuggler 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/08/2022
"Doll Dist - Spencer, IA",Colorado Smuggler,Colorado Smuggler 6/4/16oz Can,PACKAGE,0,0,0,0,6.666667,-1,0,0,0,05/02/2025
"Doll Dist - Spencer, IA",Lupo,Lupo 4/6/12oz Can,PACKAGE,0,0,0,0,3,-1,0,0,0,05/02/2025
"Doll Dist - Spencer, IA",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,0,0,0,0,7,-1,3,0,0,11/24/2025
"Doll Dist - Spencer, IA",Double Blackberry,Double Blackberry 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,05/04/2023
"Doll Dist - Spencer, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.050962955556,0,0,0,--,4.586666,4.586666,4.586666,01/28/2026
"Doll Dist - Spencer, IA",Citrus Surfer Watermelon,Citrus Surfer Watermelon 4/6/12oz,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Greener State of Mind,Greener State of Mind 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/02/2024
"Doll Dist - Spencer, IA",HDTV,HDTV 6/4/16 oz can,PACKAGE,0,0,0,0,0,--,0,0,0,08/15/2024
"Doll Dist - Spencer, IA",HDTV,HDTV 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/28/2023
"Doll Dist - Spencer, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/29/2025
"Doll Dist - Spencer, IA",Arms Race Pale Ale,Arms Race Pale Ale 4/6/12oz Can,PACKAGE,0,0,0,0,3,-1,0,0,0,06/13/2025
"Doll Dist - Spencer, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/2 Barrel Keg,DRAFT,0,0,0,0,34.444444,-1,0,0,0,07/21/2025
"Doll Dist - Spencer, IA",Wade Wisely Coffee Oatmea,Wade Wisely 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/09/2025
"Doll Dist - Spencer, IA",Freezy Eddy,Freezy Eddy 4/6/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,11/18/2024
"Doll Dist - Spencer, IA",Strawberry Jam,Strawberry Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,04/09/2026
"Doll Dist - Spencer, IA",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/16/2025
"Doll Dist - Spencer, IA",Into the Woods,Into The Woods 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/16/2024
"Doll Dist - Spencer, IA",Into the Woods,Into The Woods 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/02/2021
"Doll Dist - Spencer, IA",Sweet Spot Hard Iced Tea,Sweet Spot Hard Iced Tea 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Sherman Hill Champagne,Sherman Hill Champagne 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,03/20/2025
"Doll Dist - Spencer, IA",Sherman Hill Champagne,Sherman Hill Champagne 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/05/2025
"Doll Dist - Spencer, IA",Tailwind,Tailwind 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,09/29/2023
"Doll Dist - Spencer, IA",Turtle Hunter,Turtle Hunter 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/16/2018
"Doll Dist - Spencer, IA",Turtle Hunter,Turtle Hunter 6/4/16oz can,PACKAGE,0,0.014814811111,0,0,0,--,1.333333,1.333333,1.333333,11/24/2025
"Doll Dist - Spencer, IA",Moon Rabbit,Moon Rabbit 4/6/12oz Can,PACKAGE,0,0,0,0,2,-1,4,0,0,09/24/2025
"Doll Dist - Spencer, IA",Windbreak Pale Ale,Windbreak Pale Ale 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/24/2026
"Doll Dist - Spencer, IA",Silo Amber Ale,Silo Amber 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/17/2026
"Doll Dist - Spencer, IA",Rainbow Connection,Rainbow Connection 6/4/12oz Can,PACKAGE,0,0,0,0,36,-1,0,0,0,07/18/2025
"Doll Dist - Spencer, IA",Burch the Bear,Burch the Bear 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,04/17/2026
"Doll Dist - Spencer, IA",Burch the Bear,Burch The Bear 4/6/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,03/25/2026
"Doll Dist - Spencer, IA",Triple Eddy,Triple Eddy 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/20/2026
"Doll Dist - Spencer, IA",Triple Eddy,Triple Eddy 4/6/8oz Can,PACKAGE,0,0.037037055556,0,3.333335,0,--,0,0,0,07/17/2026
"Doll Dist - Spencer, IA",Oktoberfest,Oktoberfest 1/2 Barrel Keg,DRAFT,0,0.076543211111,0,0,0,--,6.888889,6.888889,6.888889,09/26/2025
"Doll Dist - Spencer, IA",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,0,0,--,2.293333,2.293333,2.293333,09/26/2025
"Doll Dist - Spencer, IA",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0.711111111111,0,0,0,--,64,64,64,02/11/2026
"Doll Dist - Spencer, IA",Starla,Starla 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Spencer, IA",Starla,Starla 6/4/16oz,PACKAGE,0,0,0,0,0,--,0,0,0,09/05/2024
"Doll Dist - Spencer, IA",Iowa City Lager,Iowa City Lager 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,05/04/2023
"Doll Dist - Spencer, IA",Iowa City Lager,Iowa City Lager 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/28/2022
"Doll Dist - Spencer, IA",Sova,Sova 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/22/2025
"Doll Dist - Spencer, IA",99Z GENERIC VOL,99Z GENERIC VOLUME 4/6 BTL,PACKAGE,0,0,0,0,192,-1,0,0,0,06/19/2025
"Doll Dist - Spencer, IA",99Z GENERIC VOL,99Z GENERIC VOLUME 1/2 KEG,DRAFT,0,0,0,0,55.111111,-1,0,0,0,07/21/2025
"Doll Dist - Spencer, IA",RAGBRAI BEER,Ragbrai Beer 4/6/16oz Can,PACKAGE,0,0,0,0,1091.999997,-1,-341.333334,0,0,07/21/2025
"Doll Dist - Spencer, IA",Boomtown,Boomtown 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/17/2020
"Doll Dist - Spencer, IA",Boomtown,Boomtown 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,07/09/2024
"Doll Dist - Spencer, IA",Boomtown,Boomtown 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/05/2021
"Stern Beverage, IL",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,81,4.751981672393,17.0455,448,485,-0.076288659794,463,427.678350515378,346.678350515378,07/18/2026
"Stern Beverage, IL",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,48,7.379305555556,6.5047,793,640,0.2390625,536,664.1375,616.1375,07/18/2026
"Stern Beverage, IL",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,41.333,6.267170673016,6.5952,406.444451,337.555561,0.204081632653,468.444452,564.0453605714,522.7123605714,07/17/2026
"Stern Beverage, IL",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,38.987,3.712379297287,10.5019,282.079965,236.213305,0.194174752349,279.786636,334.11413675586,295.12713675586,07/17/2026
"Stern Beverage, IL",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,20.8,0.576073059361,36.1065,45.6,58.4,-0.219178082192,66.4,51.846575342451,31.046575342451,07/18/2026
"Stern Beverage, IL",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,18.667,1.391769549054,13.4124,177.333332,167.999999,0.055555553902,118.666667,125.259259414889,106.592259414889,07/09/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,89.556,0.3936508,227.5011,62.000001,96.444446,-0.357142857143,55.111112,35.428571999992,-54.127428000008,07/15/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,66.507,1.438954046751,46.219,137.599982,194.93331,-0.294117654905,183.466643,129.505864207547,62.998864207547,07/17/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,25,1.240196078431,20.1581,115,170,-0.323529411765,165,111.617647058775,86.617647058775,07/17/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 6/4/16oz Can,PACKAGE,22.667,0.418128652106,54.2106,51.999999,101.333333,-0.486842113444,73.333334,37.631578689545,14.964578689545,07/09/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,11.2,0.064,175,7.2,16,-0.55,12.8,5.76,-5.44,07/09/2026
"Stern Beverage, IL",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,5,0.64606741573,7.7391,138,178,-0.224719101124,75,58.1460674157,53.1460674157,07/18/2026
"Stern Beverage, IL",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,28,0.294897959184,94.9481,51,98,-0.479591836735,51,26.540816326515,-1.459183673485,07/15/2026
"Stern Beverage, IL",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,2.293,1.269827177161,1.8058,59.626665,27.519998,1.166666763566,52.746665,114.28444594445,111.99144594445,07/16/2026
"Stern Beverage, IL",Neighborhood Beer,Neighborhood Beer 6/4/16oz Can,PACKAGE,0,0.859259266667,0,22.666666,0,--,38.666667,77.333334,77.333334,06/11/2026
"Stern Beverage, IL",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,29,1.033333333333,28.0645,93,0,--,0,0,-29,07/18/2026
"Stern Beverage, IL",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,27,0.081481481482,331.3636,86,129,-0.333333333333,11,7.333333333337,-19.666666666663,07/18/2026
"Stern Beverage, IL",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,15,0.522222222222,28.7234,47,0,--,0,0,-15,07/18/2026
"Stern Beverage, IL",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,8,0.369855072464,21.6301,23.2,18.4,0.260869565217,26.4,33.286956521729,25.286956521729,07/18/2026
"Stern Beverage, IL",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,0,0.712250712251,0,50,39,0.282051282051,50,64.10256410255,64.10256410255,07/17/2026
"Stern Beverage, IL",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,0,0.544444444444,0,49,40,0.225,0,0,0,06/19/2026
"Stern Beverage, IL",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,0,0.153086422222,0,13.777778,0,--,0,0,0,05/30/2026
"Stern Beverage, IL",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,0,0.420444365,0,34.399995,22.933331,0.499999934593,25.226663,37.83999285,37.83999285,07/02/2026
"Stern Beverage, IL",Triple Eddy,Triple Eddy 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/07/2026
